ID,stress_score
TEST_0000,0.45860000000000034
TEST_0001,0.7208999999999994
TEST_0002,0.42530000000000007
TEST_0003,0.43990000000000007
TEST_0004,0.5485000000000002
TEST_0005,0.5334000000000002
TEST_0006,0.6255000000000003
TEST_0007,0.45069999999999993
TEST_0008,0.5095999999999999
TEST_0009,0.6639000000000003
TEST_0010,0.7122000000000002
TEST_0011,0.4905999999999998
TEST_0012,0.6170999999999995
TEST_0013,0.7239
TEST_0014,0.5846999999999999
TEST_0015,0.5384999999999995
TEST_0016,0.43990000000000007
TEST_0017,0.23539999999999975
TEST_0018,0.46169999999999994
TEST_0019,0.48400000000000004
TEST_0020,0.5114000000000002
TEST_0021,0.5325999999999999
TEST_0022,0.4068999999999998
TEST_0023,0.5444
TEST_0024,0.4399
TEST_0025,0.5687
TEST_0026,0.5362999999999997
TEST_0027,0.5167000000000005
TEST_0028,0.617
TEST_0029,0.5852000000000003
TEST_0030,0.5253000000000001
TEST_0031,0.48699999999999993
TEST_0032,0.22039999999999998
TEST_0033,0.5283999999999999
TEST_0034,0.5705999999999999
TEST_0035,0.4996999999999999
TEST_0036,0.5197999999999999
TEST_0037,0.3579999999999997
TEST_0038,0.46699999999999997
TEST_0039,0.40149999999999997
TEST_0040,0.48139999999999944
TEST_0041,0.43310000000000004
TEST_0042,0.7162999999999995
TEST_0043,0.4580999999999999
TEST_0044,0.4701000000000001
TEST_0045,0.5109999999999999
TEST_0046,0.46559999999999974
TEST_0047,0.4882000000000001
TEST_0048,0.3994999999999998
TEST_0049,0.5332000000000002
TEST_0050,0.5268000000000008
TEST_0051,0.7400999999999993
TEST_0052,0.6146999999999994
TEST_0053,0.5192
TEST_0054,0.38659999999999983
TEST_0055,0.36189999999999983
TEST_0056,0.45580000000000004
TEST_0057,0.4805999999999997
TEST_0058,0.37799999999999995
TEST_0059,0.5899999999999997
TEST_0060,0.6305999999999997
TEST_0061,0.4443999999999997
TEST_0062,0.4254000000000003
TEST_0063,0.5568000000000004
TEST_0064,0.5236999999999999
TEST_0065,0.39260000000000034
TEST_0066,0.4954999999999994
TEST_0067,0.38759999999999933
TEST_0068,0.5945
TEST_0069,0.6178000000000007
TEST_0070,0.7528999999999997
TEST_0071,0.4684999999999999
TEST_0072,0.4011000000000004
TEST_0073,0.6320000000000007
TEST_0074,0.4688999999999998
TEST_0075,0.5531000000000005
TEST_0076,0.4712000000000003
TEST_0077,0.4388000000000006
TEST_0078,0.4590999999999997
TEST_0079,0.4932000000000002
TEST_0080,0.40629999999999994
TEST_0081,0.31949999999999984
TEST_0082,0.4899
TEST_0083,0.4471000000000002
TEST_0084,0.6733000000000001
TEST_0085,0.4703000000000002
TEST_0086,0.4269000000000005
TEST_0087,0.719700000000001
TEST_0088,0.2758999999999999
TEST_0089,0.5503000000000002
TEST_0090,0.5731999999999996
TEST_0091,0.4236000000000001
TEST_0092,0.8058000000000001
TEST_0093,0.18640000000000012
TEST_0094,0.42039999999999966
TEST_0095,0.42440000000000017
TEST_0096,0.4854999999999996
TEST_0097,0.5682999999999997
TEST_0098,0.8038000000000005
TEST_0099,0.48500000000000015
TEST_0100,0.4689999999999999
TEST_0101,0.5378999999999998
TEST_0102,0.7061999999999999
TEST_0103,0.6961000000000003
TEST_0104,0.41969999999999963
TEST_0105,0.676
TEST_0106,0.39259999999999984
TEST_0107,0.35599999999999987
TEST_0108,0.5090999999999998
TEST_0109,0.34809999999999997
TEST_0110,0.4424000000000002
TEST_0111,0.3850000000000001
TEST_0112,0.5034000000000005
TEST_0113,0.4897000000000001
TEST_0114,0.5494999999999998
TEST_0115,0.4949999999999998
TEST_0116,0.37300000000000005
TEST_0117,0.40810000000000046
TEST_0118,0.7039000000000002
TEST_0119,0.6017999999999997
TEST_0120,0.49570000000000003
TEST_0121,0.44779999999999975
TEST_0122,0.5069
TEST_0123,0.5192000000000007
TEST_0124,0.4262999999999999
TEST_0125,0.6745999999999996
TEST_0126,0.5583999999999993
TEST_0127,0.5339999999999998
TEST_0128,0.4644000000000002
TEST_0129,0.7343000000000005
TEST_0130,0.31070000000000003
TEST_0131,0.6349000000000005
TEST_0132,0.6622999999999997
TEST_0133,0.48319999999999985
TEST_0134,0.6437999999999995
TEST_0135,0.5596000000000001
TEST_0136,0.3622000000000002
TEST_0137,0.19700000000000004
TEST_0138,0.31180000000000024
TEST_0139,0.2950999999999999
TEST_0140,0.6287999999999999
TEST_0141,0.47569999999999996
TEST_0142,0.41369999999999996
TEST_0143,0.7294000000000005
TEST_0144,0.6023000000000001
TEST_0145,0.5985
TEST_0146,0.5689000000000002
TEST_0147,0.3766
TEST_0148,0.2667000000000002
TEST_0149,0.4594999999999998
TEST_0150,0.4717000000000002
TEST_0151,0.5303000000000001
TEST_0152,0.5794999999999999
TEST_0153,0.23000000000000015
TEST_0154,0.4735000000000001
TEST_0155,0.4893
TEST_0156,0.2986000000000002
TEST_0157,0.4934999999999998
TEST_0158,0.34619999999999995
TEST_0159,0.3637000000000002
TEST_0160,0.3879000000000002
TEST_0161,0.17629999999999982
TEST_0162,0.4020000000000001
TEST_0163,0.5159999999999999
TEST_0164,0.5178999999999998
TEST_0165,0.633
TEST_0166,0.5215
TEST_0167,0.5740000000000003
